sentiment,tweet_id,date,text,year,month,day_of_week,hour
1,1975628821,2009-05-30 15:33:43,@ebassman @colorblindfish @youngq yall r all my rockstars ,2009,5,5,15
0,2058468793,2009-06-06 15:00:18,@markhneedham ,2009,6,5,15
0,1975899471,2009-05-30 16:08:39,i want to do something. ,2009,5,5,16
1,1691125812,2009-05-03 17:09:08,@chrissyandcoco my pleasure ,2009,5,6,17
1,1834779148,2009-05-18 04:10:30,@MizzWorthy LOL no you're right  Just typed in the wrong day! Sorry if I gave u heart failure x,2009,5,0,4
0,1973956929,2009-05-30 12:09:42,must get ready for work ,2009,5,5,12
0,2213018568,2009-06-17 14:49:51,hates AT&amp;T ,2009,6,2,14
1,1836481316,2009-05-18 08:04:29,has the best boyf in the whole wide world  *barf* lol,2009,5,0,8
1,1833840928,2009-05-18 00:38:50,@ddlovato if you grow a second head and start dating an ant i will still be a fan ,2009,5,0,0
0,2239039829,2009-06-19 08:03:26,"Every time someone opens IE6, I cry a little. Been fixing issue's most of today, #ie6 - want to give up. ",2009,6,4,8
1,1968979270,2009-05-29 22:42:15,"@trent_reznor p.s. after so many years of being a fan, i can't tell you how good it feels to say i've been to a NIN concert ",2009,5,4,22
0,2236634221,2009-06-19 04:10:56,"christ ive just noticed how thin my wrists look in this cardie :S, its not good haha, i feel anorexic ",2009,6,4,4
1,1972368184,2009-05-30 09:05:36,@Destini41 Well how cool is that....no wonder you are on countdown mode. I hope you fully enjoy the experience ,2009,5,5,9
1,1675966314,2009-05-01 20:45:32,@shayleriggs haha! yeah i got it but im so confused what to do lol ,2009,5,4,20
1,1992254118,2009-06-01 08:27:12,@anzeodavid She must get it from her daddy!....I hope she feels better and everything is ok ,2009,6,0,8
1,1977925141,2009-05-30 22:01:15,@PatrikIanPolk In La Jolla? You should be staying at Hotel Parisi  I'm always good for a lux hotel recommendation! LOL,2009,5,5,22
1,1989391583,2009-06-01 01:22:05,"Good morning ... off work today (holiday in Germany). So I can enjoy TNT, which went 24/7 today. A lot of fav shows in englich now ... ",2009,6,0,1
1,1685462026,2009-05-03 00:29:56,@crazytwism @radha_ @crucifire Did I hear crack and stoned in a same line. Why do I feeling happy about it ,2009,5,6,0
0,1880614701,2009-05-22 01:52:28,"Off to do an Irish exams, wish me luck, I'm gonna need it ",2009,5,4,1
1,2191277466,2009-06-16 04:55:50,"im hungry, gonna go have some lunch... brb ",2009,6,1,4
1,1468820446,2009-04-07 03:54:29,@rccgd I'm leaving the laptop at home. I'll put up with tweetie. I can get DMs on gmail. New friends can always send me their email addy ,2009,4,1,3
0,2323248947,2009-06-25 00:13:29,Feels like insomnia..aaaa... Hmmm I miss it too much ,2009,6,3,0
1,2017239733,2009-06-03 08:04:37,really wants to go outt  x,2009,6,2,8
1,1990060826,2009-06-01 03:45:05,"@groovecriminals Aww, yours is all grown up ",2009,6,0,3
1,2002144211,2009-06-02 03:17:22,Just had 1 hour of Quiet Time! Awesome back to studies  - http://tweet.sg,2009,6,1,3
1,1975357701,2009-05-30 14:59:30,@MisterNoodle Getting better; later will check out Greek Fest; U were totally out of commission yesterday - I noticed ,2009,5,5,14
1,1754762384,2009-05-10 07:18:33,@LizLieu sweet loved your spelling of Mother ...have a great day moms ,2009,5,6,7
1,2013444689,2009-06-02 22:41:30,"@frelling_cute OMG, that's an awesome pic! Hilarious! ",2009,6,1,22
1,1956992476,2009-05-28 23:13:15,@Cohenism Eeek. Good luck ,2009,5,3,23
1,1967473020,2009-05-29 19:38:42,@dreamrock I was being ironic. ,2009,5,4,19
1,1694275205,2009-05-04 01:52:44,"@angela_lyle Okay, und was ist mit Deinem Auto? ",2009,5,0,1
1,1573949632,2009-04-21 03:36:43,@everyheartbeatt met een 7 ,2009,4,1,3
1,1685918179,2009-05-03 02:46:33,Woo lazy sunday although I've still got a lot of work to do......out tonight? Probably ,2009,5,6,2
0,2002011079,2009-06-02 02:50:38,I've been trying to braid my hair since this morning. but it's too short now.  how I miss my long hair...,2009,6,1,2
1,1468117663,2009-04-06 23:48:38,I'm on a boat ,2009,4,0,23
1,2032886105,2009-06-04 11:54:43,cant wait to see #fullservice on July 7th and 12th!! WOOT!! @sherryaperez is backing out of #fullservice on July 10th  haa,2009,6,3,11
1,1979731921,2009-05-31 04:16:45,@taddee Welcome to Twitterverse Tadmeister  - you're up early  Rise and shine!!!,2009,5,6,4
0,1956866857,2009-05-28 22:53:40,"Poor Harry. He's in a cage out the front now. Can see freedom, but can't quite get to it. ",2009,5,3,22
0,2261080146,2009-06-20 20:13:56,Banyak bgt yg ngomong buat speech di wisuda..... Aaaaaa bosen bgt  can't wait for the photo timee with my friends  http://myloc.me/4LX7,2009,6,5,20
1,2054409080,2009-06-06 07:17:18,@Wossy we went last week! awesome http://twitpic.com/6qr7i &amp; http://twitpic.com/6qrd6 sure you had 2 ears  btw loved the show last night..,2009,6,5,7
1,2189658826,2009-06-16 00:34:23,@OTHLover2418 it couldnt ,2009,6,1,0
0,2016512328,2009-06-03 06:54:26,Scratching and scratching. WHEN WILL THE ITCHING STOP ,2009,6,2,6
1,2065994037,2009-06-07 09:41:15,Good Night / Good Morning [As u like it] ,2009,6,6,9
0,2205645853,2009-06-17 05:10:18,"Sore mouth  ut is only Wednesday and feels like it should be Friday. Kayakking on Saturday with my sisters for fathers day, can't wait",2009,6,2,5
1,1990902647,2009-06-01 06:00:05,"@COWBOYJDANOS I had oddles and oddles of fun, thank you ",2009,6,0,6
1,1978954714,2009-05-31 01:03:56,"Dropped me bruv at work, walking along beach. Absolutley beautiful   http://twitpic.com/6blzr",2009,5,6,1
1,1990921019,2009-06-01 06:02:11,Good Morning! I'm at LYS @ KKV today!  http://lancasteryarnshop.com It's a beautiful morning!,2009,6,0,6
0,2256671382,2009-06-20 13:07:41,"Uhhhm, I just told my mom I would have bagged her if she wasn't my mom.. I kinda feel weird after saying that ",2009,6,5,13
0,1990588285,2009-06-01 05:15:38,I still can't find my music  Trekked all the way into school to look but no luck - nice to see everyone though.,2009,6,0,5
0,2069770841,2009-06-07 16:29:49,@Pokinatcha @kellygirl27 Are you guys getting nasty followers too?? I've had to block about 4 of the same one in 2 days!!  ,2009,6,6,16
1,1967679702,2009-05-29 20:01:20,"The upcoming episode will be the best yet. Why, you ask? Because @saraharant will be on it, and she is awesome. Be prepared ",2009,5,4,20
0,2242374505,2009-06-19 12:06:43,"Nowish. Took me like a year to decide what to wear, and I'm back at square one wearing usual boring outfit  @caitlinturner",2009,6,4,12
1,2061428525,2009-06-06 20:50:59,I'm laying down getting ready to go to bed...i feel like sleep is the only time I can get away from my problems..so dnt wake me up.. ,2009,6,5,20
0,2064586818,2009-06-07 06:40:05,Nothing to do but let it go ,2009,6,6,6
0,2061584209,2009-06-06 21:10:28,"Is tired from all the shopping.  Bought 5 things from Old Navy, but getting 2 of them returned... So in the end I only have 3 pieces.  ",2009,6,5,21
1,2176564266,2009-06-15 04:12:15,@Nisanne thank you so much  Im glad you apreciate my artwork!,2009,6,0,4
0,2246441415,2009-06-19 17:36:00,Wisdom teeth ,2009,6,4,17
0,1694489483,2009-05-04 02:51:43,I just ripped off my Hannah Montana band-aid. It hurt. ,2009,5,0,2
0,1559450884,2009-04-19 11:10:26,i have go flu dont feel too good! ,2009,4,6,11
1,2062965206,2009-06-07 00:54:05,"June 7 birthdays - Tom Jones, Welsh singer [It's Not Unusual] last bday for today  â« http://blip.fm/~7sanj",2009,6,6,0
0,2070103107,2009-06-07 17:05:58,"uug, shitty weekend,. bight be losing a friend tomorrow ",2009,6,6,17
0,2049068897,2009-06-05 16:14:33,@kboudit AHHHHHHHHHH IM SORRY!  i need some cheering up!,2009,6,4,16
0,2017722219,2009-06-03 08:50:55,I'm studying for my finals the period before i take them... Nothing ever changes LOL. I'm going to fail ,2009,6,2,8
0,2177656056,2009-06-15 06:28:59,my puppy is going to the vet today  poor sadie!,2009,6,0,6
0,1834220827,2009-05-18 02:05:39,my cat stole my chair ,2009,5,0,2
0,2215515248,2009-06-17 18:14:47,@enkeli I would if I still had a membership ,2009,6,2,18
0,2257833246,2009-06-20 14:58:07,@BOBBYFRESH09 Car accident ,2009,6,5,14
1,1833833507,2009-05-18 00:37:11,"&quot;principal williams, aheh, banes, aheh, - PIM-PELL!&quot;  [all that] thank you kenan!",2009,5,0,0
0,1686873332,2009-05-03 07:03:50,"Wonderful prints and paintings of famous old movie stars.  Sadly, no Laurel and Hardy  http://bit.ly/MKaDO #fb",2009,5,6,7
0,2245984041,2009-06-19 16:55:39,@tommcfly @mcflyharry why are u guys tweeting in brazilian and not in spanish? ,2009,6,4,16
1,1883410169,2009-05-22 08:30:27,invisibility is not so far my friends...! ! ! ! we'll have alot of fun...#cheers.. ,2009,5,4,8
0,2007082695,2009-06-02 12:07:14,Such a nice day! Wish I could just relax out in the sun... BUT I have to pack/clean instead ,2009,6,1,12
0,2252073946,2009-06-20 05:23:02,"@Happymaker Thanks for being sorry, but what lies ahead is frightening me ",2009,6,5,5
1,1557584326,2009-04-19 04:58:36,had the best day yesterday at alton towers. Even caught the sun a bit ,2009,4,6,4
0,1972214756,2009-05-30 08:47:47,THATS IT IM DOE WITH DRINKIN  I FEEL SOOO BAD,2009,5,5,8
0,2184307383,2009-06-15 15:43:08,@Becks_Beer On that note I swallowed a fly when out drinking earlier. Maybe if I was drinking Becks it wouldn't have been an issue ,2009,6,0,15
0,2063556348,2009-06-07 03:08:16,@LindseytheFirst bloomin police! still waiting to find out about my alleged 102... ,2009,6,6,3
0,1795304237,2009-05-14 07:31:59,"@RosalieWilliams YAAAY!!! i should be president! it was wisconsin, vermont, Mississippi and 1 other i couldnt get  i nearly cried lol!",2009,5,3,7
1,1969175571,2009-05-29 23:14:17,@productthespic yep send it my way ,2009,5,4,23
1,1932397641,2009-05-26 21:23:12,GOODNIGHT! ,2009,5,1,21
0,2058271913,2009-06-06 14:36:33,@yourfriendjennn http://twitpic.com/6ryll - You didn't kidnap me. ,2009,6,5,14
0,2048652742,2009-06-05 15:33:06,Awww But the Gas you get from the beans Sucks ,2009,6,4,15
0,2207729884,2009-06-17 08:18:31,"I hate when i miss 24 on TV, it really annoys me  Thank God for the internet  And the DVD in October too of course, lol.",2009,6,2,8
1,2177314774,2009-06-15 05:52:58,Pork scratching goodness ,2009,6,0,5
0,2328386757,2009-06-25 09:31:07,I miss the days when work used to be soo fun and relax ,2009,6,3,9
0,1990384003,2009-06-01 04:43:21,@sniz When did you leave? So ragin getting the bus home last night. I wanted to stay!  My voice is fucked! ,2009,6,0,4
1,1994587263,2009-06-01 12:09:02,@MatchesMalone Vaaay more ... than a 140 characters....  ,2009,6,0,12
1,1835772054,2009-05-18 06:43:06,"Monday morning, need more sleep. Too much drama this weekend! I hate drama!  ",2009,5,0,6
1,1989086800,2009-06-01 00:18:08,"Waking up, going to the lake with Danielle &amp; Giuseppe! ",2009,6,0,0
1,1792917859,2009-05-14 00:41:52,is eagerly waiting for weekend ,2009,5,3,0
0,2295808319,2009-06-23 08:24:08,My recursive function is running on like the Neverending Story ,2009,6,1,8
0,2200971548,2009-06-16 19:37:41,Gonna call an ear doctor tomorrow. This ringing isn't going away.  Fucking knew that concerts and headphones would get me one day. ,2009,6,1,19
1,1989192847,2009-06-01 00:39:48,You know I love Rob but that Jacket was pimpalicious  The whole cast needs a stylist (except Christian Serratos) http://tinyurl.com/mvnclv,2009,6,0,0
1,1565432782,2009-04-20 06:44:44,btw good morning everyone! have a nice day  &lt;('.'&lt;)  ^( '.' )^   (&gt;'.')&gt;  v( '.' )v &lt;(' .' )&gt; &lt;('.'&lt;)  ^( '.' )^   (&gt;'.')&gt;  v( '.' )v,2009,4,0,6
0,2213433931,2009-06-17 15:22:05,I am so so so so so bored of studying ,2009,6,2,15
0,2062429637,2009-06-06 23:12:28,does'n't think life if very fair right now.. ,2009,6,5,23
0,1982002456,2009-05-31 10:19:44,@RachelLock22 i missed the interview on radio 1  lol,2009,5,6,10
0,1693781932,2009-05-03 23:45:38,Amazing coffee... My sushi shop at South City is down for construction  http://bit.ly/DOwFs,2009,5,6,23
0,2266563879,2009-06-21 08:43:27,did the jonas brothers on jimmy kimmel love video get deleted off youtube? ,2009,6,6,8
0,2266279771,2009-06-21 08:13:39,i was super bold walking up to every booth yesterday except the two that i really cared about.  i chickened out ,2009,6,6,8
0,2187518080,2009-06-15 20:24:03,we party eat and go out but on top i got reports to do and a volenteir and arins XD its hard i wish i lived in the desert ,2009,6,0,20
0,2017501685,2009-06-03 08:29:43,Whatevahhh. Last pe with bec  gettin shit done.,2009,6,2,8
0,2211278709,2009-06-17 12:39:32,My nice new shiny Macbook Pro spent 5 mins in my hands before I spied a scratch. Called nice man at Apple.  Nice new replacement on way ,2009,6,2,12
0,2044461031,2009-06-05 09:23:31,wishing we had a Krispy Kreme in my town. ,2009,6,4,9
0,2050437374,2009-06-05 18:40:04,all i want is to have a place with a huge backyard so i can adopt all the kitties and puppies on death row ,2009,6,4,18
0,1985814271,2009-05-31 17:49:31,@allconsoffun that is like pooring salt in an open wound. ,2009,5,6,17
1,2014570896,2009-06-03 01:58:46,@CHRISVOSS You're welcome ,2009,6,2,1
0,2216983223,2009-06-17 20:13:55,With my loves minus @jkarpp815  but enjoying the first night of summer none the less.,2009,6,2,20
0,2183034191,2009-06-15 13:57:37,@neildouglass I know  It's the shits.,2009,6,0,13
0,2250917699,2009-06-20 01:52:28,Woke up so early  im ill.,2009,6,5,1
0,2207243320,2009-06-17 07:40:40,"my first half day --&gt;  , and the second half --&gt; ",2009,6,2,7
1,2013767903,2009-06-02 23:31:26,@js7 Follow me and maybe ill show up to it.  lol,2009,6,1,23
1,1986133200,2009-05-31 18:22:36,@sparky_exe you're the smartest man ever..you'll nail this thesis..but if it doesn't work out I'll give you a job building an ocean city ,2009,5,6,18
1,2066265878,2009-06-07 10:11:39,@diarmid_ YAY there fans do rock just cause im there fan and i rock hahhaa JOKE!! there fans do rock and made lots of mates through them ,2009,6,6,10
0,1981050426,2009-05-31 08:18:05,Owwwww! My knee just popped! ,2009,5,6,8
1,1686876910,2009-05-03 07:04:31,is out for the day. Forget homework and studying. Whiffle Ball later. ,2009,5,6,7
1,2066535843,2009-06-07 10:42:15,our journey is yet to begin... ,2009,6,6,10
0,1573751072,2009-04-21 02:41:04,"i wish i wasn't the only one up this late. :/ new myspace, drama free kids plz. neeeeed a banddddd.  let me know if you need a drummer! ;D",2009,4,1,2
0,1824401133,2009-05-17 01:13:21,Bad News: I just noticed that I only have CS4 for 7 more days  Free trials just aren't long enough...I was just starting to love it...,2009,5,6,1
1,1981674450,2009-05-31 09:39:21,is loving the fact that she can sleep in ,2009,5,6,9
1,1794995979,2009-05-14 06:57:50,@Kymsmiles Just saw u had question regarding blkbrry...ask @SocialPro he's been extremely helpful 2 me! ,2009,5,3,6
0,1759190468,2009-05-10 18:39:53,Bleh. Testing tomorrow  and i got a damn headache!,2009,5,6,18
1,2053481672,2009-06-06 04:42:36,"@Masterface Absolutley not! If I could do it right now, I totally would ",2009,6,5,4
0,2014038135,2009-06-03 00:16:45,back to studying  male and female reproductive system,2009,6,2,0
0,2239321572,2009-06-19 08:24:04,"@WhiteHotTruth When you come to Atlanta, we have at LEAST four different streets named &quot;Peachtree&quot;. Knowing the cross st. won't help ",2009,6,4,8
0,1977040794,2009-05-30 19:56:48,I hate to see my Cavs get eliminated. ,2009,5,5,19
1,2015280455,2009-06-03 04:13:46,@mysterious_man no la. just short. ,2009,6,2,4
0,1981275308,2009-05-31 08:48:37,@galaxydazzle I want to! if I book today I have a flight for 10 euros... but i need a creditcard for it!  and somebody to go with,2009,5,6,8
0,2001280472,2009-06-02 00:22:49,what is this damn noise i keep hearing ,2009,6,1,0
0,2067695514,2009-06-07 12:47:52,@Tibul GTO FTW!! I love Onizuka!!  I wish if Claymore becomes a weekly manga ,2009,6,6,12
1,1468788324,2009-04-07 03:44:25,ALL slowness on my laptop (including problems in Media Center) seemed to evaporate after disabling search indexing on the hard drives \o/ ,2009,4,1,3
0,1989894753,2009-06-01 03:11:00,hillhead library anyone  ? im new twitter  follow meeee x,2009,6,0,3
1,2190772866,2009-06-16 03:41:07,"&quot;To waste time, I recommend Google Earth&quot; . Do nothing, but do eat shredded wheat.  http://www.thepalaceoflight.com/ via @addthis",2009,6,1,3
0,2014840863,2009-06-03 02:51:49,@mim001 @amykate Oh no! poor you. Hope you get to break for tea soon. I'd send it via blackberry if I could ,2009,6,2,2
1,1687865908,2009-05-03 09:46:55,"OMG, I just hit 100 followers because I mentioned Real Estate in a tweet. Lets see how high I can get by saying, um... Accounting ",2009,5,6,9
0,1880786046,2009-05-22 02:30:02,in G1  its well boreingg :|,2009,5,4,2
1,2191788850,2009-06-16 05:58:27,"Some great user screenshots: http://tinyurl.com/mew2hr :: Click link, Install and have a great time!! ONLY $49.99!  http://lnk.ms/09SB9",2009,6,1,5
0,1971177982,2009-05-30 06:26:03,"cause I havn't said it in the last 10 mins, I wish I was at #asylm ",2009,5,5,6
0,1557507756,2009-04-19 04:32:03,is back from the park and is now facing more revision ,2009,4,6,4
0,1880835751,2009-05-22 02:40:33,So my nose is stuffy  and i reeeally dont wanna go to school today!,2009,5,4,2
